R2ID,ID,Dist
1756,15737,7
1757,15738,6
1758,15930,5
1759,16122,5
1760,16313,7
1761,16505,8
1762,16697,8
1763,16889,8
1764,17081,6
1765,17272,6
1766,17464,6
1767,17656,5
1768,17848,5
1769,18039,5
1770,18231,5
1771,18423,5
1772,18615,4
1773,18614,4
1774,18805,4
1775,18804,4
1776,18995,4
1777,18994,4
1778,18993,4
1779,19184,5
1780,19183,5
1781,19182,5
1782,19181,5
1783,19180,5
1784,19179,5
1785,18986,5
1786,18985,5
1787,18984,5
1788,18983,5
1789,18982,5
1790,18789,6
1791,18788,5
1792,18787,5
1793,18786,5
1794,18785,4
1795,18784,4
1796,18591,5
1797,18590,5
1798,18589,5
1799,18588,5
1800,18587,4
1801,18586,4
1802,18585,4
1803,18584,4
1804,18583,4
1805,18582,4
1806,18581,4
1807,18580,4
1808,18579,4
1809,18578,5
1810,18577,5
1811,18576,5
1812,18575,5
1813,18574,5
1814,18573,5
1815,18380,5
1816,18379,5
1817,18378,5
1818,18377,4
1819,18376,4
1820,18375,4
1821,18374,4
1822,18373,4
1823,18372,4
1824,18371,4
1825,18370,4
1826,18369,4
1827,18368,4
1828,18367,4
1829,18366,4
1830,18365,4
1831,18364,4
1832,18363,4
1833,18362,4
1834,18169,5
1835,18168,5
1836,18167,6
1837,18166,6
1838,18165,6
1839,18164,5
1840,18163,5
1841,18162,5
1842,17969,5
1843,17968,5
1844,17967,5
1845,17966,5
1846,17965,5
1847,17964,5
1848,17963,5
1849,17962,5
1850,17769,5
1851,17768,4
1852,17767,4
1853,17574,4
1854,17573,4
1855,17572,4
1856,17379,6
1857,17378,5
1858,17377,5
1859,17184,5
1860,17183,5
1861,16990,5
1862,16989,5
1863,16988,5
1864,16795,6
